Date,Crypto,Open,High,Low,Close
2022-01-13,LTC,140.54,142.27,134.76,136.6
2022-01-14,LTC,136.6,146.29,136.04,145.14
2022-01-15,LTC,145.01,150.47,144.06,148.0
2022-01-16,LTC,148.0,149.0,143.5,146.52
2022-01-17,LTC,146.52,153.81,144.34,147.5
2022-01-18,LTC,147.34,153.28,138.84,142.45
2022-01-19,LTC,142.45,143.69,133.35,137.2
2022-01-20,LTC,137.2,142.78,133.96,133.96
2022-01-21,LTC,133.35,134.1,110.16,114.32
2022-01-22,LTC,114.84,116.9,96.99,110.16
2022-01-23,LTC,110.08,111.88,105.64,108.06
2022-01-24,LTC,108.02,112.66,97.87,109.92
2022-01-25,LTC,109.94,110.23,105.35,106.91
2022-01-26,LTC,106.91,116.49,105.04,105.04
2022-01-27,LTC,105.05,109.86,103.01,105.06
2022-01-28,LTC,105.06,109.97,104.47,109.13
2022-01-29,LTC,109.08,112.12,107.81,111.38
2022-01-30,LTC,111.37,112.17,107.49,108.15
2022-01-31,LTC,108.15,111.25,104.43,109.1
2022-02-01,LTC,109.1,115.79,108.36,114.86
2022-02-02,LTC,115.26,116.9,107.39,108.34
2022-02-03,LTC,108.52,109.69,105.51,109.33
2022-02-04,LTC,109.33,119.46,108.83,119.28
2022-02-05,LTC,119.19,123.8,118.49,122.52
2022-02-06,LTC,122.52,127.9,120.96,124.84
2022-02-07,LTC,124.83,139.75,124.05,136.64
2022-02-08,LTC,136.86,142.97,130.59,133.44
2022-02-09,LTC,133.44,140.96,132.3,139.65
2022-02-10,LTC,139.63,143.81,134.55,136.24
2022-02-11,LTC,136.37,137.23,125.76,126.53
2022-02-12,LTC,126.53,127.65,121.12,124.38
2022-02-13,LTC,124.38,128.79,123.55,126.31
2022-02-14,LTC,126.31,126.87,121.54,123.54
2022-02-15,LTC,123.54,132.44,123.54,129.27
2022-02-16,LTC,129.27,132.52,125.61,128.62
2022-02-17,LTC,128.62,129.2,115.06,117.3
2022-02-18,LTC,117.3,122.56,114.88,115.32
2022-02-19,LTC,115.21,117.15,113.24,114.9
2022-02-20,LTC,114.9,115.79,108.63,109.98
2022-02-21,LTC,109.98,114.61,105.37,105.37
2022-02-22,LTC,105.15,107.58,100.36,105.9
2022-02-23,LTC,105.9,111.41,105.67,107.21
2022-02-24,LTC,107.21,107.45,91.84,105.36
2022-02-25,LTC,105.06,108.46,101.75,108.22
2022-02-26,LTC,108.37,114.41,106.66,109.09
2022-02-27,LTC,109.09,109.09,101.31,102.96
2022-02-28,LTC,102.68,110.59,101.4,110.58
2022-03-01,LTC,110.68,115.85,110.19,111.87
2022-03-02,LTC,111.52,114.58,109.44,110.98
2022-03-03,LTC,111.23,112.91,108.32,110.23
2022-03-04,LTC,110.61,112.65,100.94,101.42
2022-03-05,LTC,101.42,105.3,99.01,104.75
2022-03-06,LTC,104.75,105.7,101.43,104.18
2022-03-07,LTC,104.11,104.47,96.4,98.09
2022-03-08,LTC,98.09,101.75,97.88,99.42
2022-03-09,LTC,99.42,109.31,99.33,106.73
2022-03-10,LTC,106.73,107.14,99.9,102.56
2022-03-11,LTC,102.56,106.91,99.91,104.6
2022-03-12,LTC,104.6,108.06,104.32,105.77
2022-03-13,LTC,105.77,107.26,103.72,104.19
2022-03-14,LTC,104.26,105.48,101.04,102.57
2022-03-15,LTC,102.57,108.54,102.57,107.39
2022-03-16,LTC,107.41,111.72,105.75,110.03
2022-03-17,LTC,110.03,111.57,108.75,110.47
2022-03-18,LTC,110.47,113.0,107.93,112.3
2022-03-19,LTC,112.16,114.72,111.55,113.91
2022-03-20,LTC,113.91,118.25,111.47,114.94
2022-03-21,LTC,114.94,116.67,113.27,116.26
2022-03-22,LTC,116.18,123.66,115.53,121.53
2022-03-23,LTC,121.53,124.41,118.75,121.86
2022-03-24,LTC,121.86,126.39,120.33,126.31
2022-03-25,LTC,126.34,127.72,121.79,124.31
2022-03-26,LTC,124.31,125.51,122.08,125.01
2022-03-27,LTC,125.02,127.59,123.47,127.1
2022-03-28,LTC,127.24,132.54,127.01,131.35
2022-03-29,LTC,131.35,132.0,127.1,128.9
2022-03-30,LTC,128.9,134.05,126.31,131.91
