Date,Crypto,Open,High,Low,Close
2018-06-07,ETH,603.72,616.0,598.28,601.46
2018-06-08,ETH,601.16,607.98,591.0,598.73
2018-06-09,ETH,598.73,608.0,595.69,599.85
2018-06-10,ETH,599.85,599.85,522.79,522.79
2018-06-11,ETH,523.77,536.0,502.97,515.26
2018-06-12,ETH,516.1,539.06,485.03,490.93
2018-06-13,ETH,490.17,501.08,448.3,470.26
2018-06-14,ETH,470.8,527.0,460.5,518.2
2018-06-15,ETH,519.0,522.0,486.21,494.27
2018-06-16,ETH,494.34,502.73,482.7,497.78
2018-06-17,ETH,497.78,506.73,493.65,498.7
2018-06-18,ETH,498.57,525.0,487.05,518.89
2018-06-19,ETH,519.99,547.72,514.38,530.8
2018-06-20,ETH,531.64,542.6,516.57,532.74
2018-06-21,ETH,532.22,543.74,521.05,525.42
2018-06-22,ETH,525.42,526.98,457.0,462.7
2018-06-23,ETH,464.0,476.95,449.59,474.7
2018-06-24,ETH,474.53,481.65,420.2,458.64
2018-06-25,ETH,458.64,473.9,444.38,458.27
2018-06-26,ETH,458.1,465.0,435.38,440.8
2018-06-27,ETH,440.8,448.48,420.0,433.99
2018-06-28,ETH,434.81,446.3,430.01,433.04
2018-06-29,ETH,433.46,436.49,404.21,412.58
2018-06-30,ETH,412.58,462.0,412.58,445.69
2018-07-01,ETH,445.92,456.71,444.28,450.97
2018-07-02,ETH,450.97,481.6,443.36,474.82
2018-07-03,ETH,474.82,487.07,461.36,469.21
2018-07-04,ETH,470.23,482.39,451.0,474.0
2018-07-05,ETH,474.0,477.94,458.44,463.05
2018-07-06,ETH,462.48,475.41,451.45,468.09
2018-07-07,ETH,467.44,472.82,461.0,464.89
2018-07-08,ETH,463.3,494.89,462.4,486.2
2018-07-09,ETH,486.22,491.41,472.81,474.4
2018-07-10,ETH,474.57,484.34,428.04,440.13
2018-07-11,ETH,440.13,447.24,425.33,436.74
2018-07-12,ETH,436.74,445.63,425.0,427.09
2018-07-13,ETH,427.2,441.5,417.09,429.96
2018-07-14,ETH,429.96,439.49,427.76,436.06
2018-07-15,ETH,435.32,454.37,429.5,452.52
2018-07-16,ETH,452.53,479.58,444.1,475.58
2018-07-17,ETH,475.58,511.69,465.0,500.09
2018-07-18,ETH,500.11,515.34,470.21,473.44
2018-07-19,ETH,473.27,483.25,463.2,467.28
2018-07-20,ETH,467.28,476.33,441.93,444.16
2018-07-21,ETH,444.15,468.13,439.93,465.14
2018-07-22,ETH,465.07,471.4,457.2,464.02
2018-07-23,ETH,464.01,469.07,446.64,447.77
2018-07-24,ETH,447.24,484.01,446.81,472.08
2018-07-25,ETH,471.76,484.34,464.0,475.34
